demand_id,date,port_code,port_name,port_country,port_latitude,port_longitude,vessel_calls_total,vessel_calls_by_type_container,vessel_calls_by_type_tanker,vessel_calls_by_type_bulk,vessel_calls_by_type_cruise,vessel_calls_by_type_other,waste_volume_collected_m3,waste_bilge_m3,waste_sludge_m3,waste_slops_m3,waste_other_m3,avg_vessel_size_gt,hec_market_share_pct,competitor_presence,port_reception_facility_capacity_m3,current_storage_fill_pct,days_until_full
DEM-MLT-20221118,2022-11-18,MLT,Malta,MT,35.8989,14.5146,26.9,7.8,9.8,5.5,2.2,1.7,428.6,121.4,127.9,164.5,14.8,53075,81.3,True,10000,58.9,9.8
DEM-MLT-20221119,2022-11-19,MLT,Malta,MT,35.8989,14.5146,26.2,8.5,8.9,4.7,1.9,2.2,520.9,138.4,158.8,211.2,12.5,54113,81.3,True,10000,64.4,6.4
DEM-MLT-20221120,2022-11-20,MLT,Malta,MT,35.8989,14.5146,22.5,7.3,5.9,5.2,0.8,3.4,333.2,106.3,93.5,127.3,6.2,48392,81.3,True,10000,67.8,9.3
DEM-MLT-20221121,2022-11-21,MLT,Malta,MT,35.8989,14.5146,27.0,9.7,9.7,4.8,1.1,1.7,433.6,95.8,115.1,215.2,7.5,56233,81.3,True,10000,71.9,7.0
DEM-MLT-20221122,2022-11-22,MLT,Malta,MT,35.8989,14.5146,31.1,10.6,9.9,6.5,0.9,3.3,459.6,108.5,156.8,185.4,8.8,49879,81.3,True,10000,75.5,6.8
DEM-MLT-20221123,2022-11-23,MLT,Malta,MT,35.8989,14.5146,29.8,9.7,9.0,6.9,0.8,3.4,504.7,148.0,135.5,213.5,7.6,53149,81.3,True,10000,81.0,3.4
DEM-MLT-20221124,2022-11-24,MLT,Malta,MT,35.8989,14.5146,26.4,9.6,8.6,5.5,1.1,1.6,438.7,130.2,144.6,157.6,6.3,51502,81.3,True,10000,15.9,17.2
DEM-MLT-20221125,2022-11-25,MLT,Malta,MT,35.8989,14.5146,28.0,10.4,8.8,4.7,1.7,2.4,415.1,109.9,146.6,146.9,11.7,56048,81.3,True,10000,20.5,17.4
DEM-MLT-20221126,2022-11-26,MLT,Malta,MT,35.8989,14.5146,23.3,6.1,7.4,4.5,1.7,3.6,379.5,125.7,114.9,128.0,10.8,53266,81.3,True,10000,23.3,26.7
DEM-MLT-20221127,2022-11-27,MLT,Malta,MT,35.8989,14.5146,22.5,7.6,6.7,6.3,0.9,1.2,377.4,113.6,118.2,140.2,5.5,56403,81.3,True,10000,28.1,15.1
DEM-MLT-20221128,2022-11-28,MLT,Malta,MT,35.8989,14.5146,29.2,10.7,8.1,4.3,2.0,4.2,503.2,150.5,167.5,169.9,15.3,50233,81.3,True,10000,32.8,14.4
DEM-MLT-20221129,2022-11-29,MLT,Malta,MT,35.8989,14.5146,30.4,9.7,8.7,4.8,2.2,5.0,542.4,168.0,161.3,197.1,16.0,50723,81.3,True,10000,38.4,11.0
DEM-MLT-20221130,2022-11-30,MLT,Malta,MT,35.8989,14.5146,27.0,8.7,9.4,5.6,1.5,1.9,421.4,100.2,128.0,185.3,7.8,54286,81.3,True,10000,42.4,14.3
DEM-MLT-20221201,2022-12-01,MLT,Malta,MT,35.8989,14.5146,28.2,10.4,9.0,4.5,0.0,4.2,395.0,101.2,124.0,165.5,4.4,47484,79.6,True,10000,47.3,10.8
DEM-MLT-20221202,2022-12-02,MLT,Malta,MT,35.8989,14.5146,27.2,9.0,8.5,5.9,0.2,3.7,442.0,118.7,124.9,194.8,3.7,43042,79.6,True,10000,51.4,11.7
DEM-MLT-20221203,2022-12-03,MLT,Malta,MT,35.8989,14.5146,22.5,7.2,8.1,4.3,0.2,2.7,411.0,103.9,113.6,190.2,3.3,45263,79.6,True,10000,55.4,11.2
DEM-MLT-20221204,2022-12-04,MLT,Malta,MT,35.8989,14.5146,20.1,7.2,6.8,5.6,0.0,0.4,306.6,66.7,104.7,134.7,0.5,57021,79.6,True,10000,57.9,17.1
DEM-MLT-20221205,2022-12-05,MLT,Malta,MT,35.8989,14.5146,24.0,8.9,8.3,5.3,0.3,1.2,389.9,96.5,105.7,184.9,2.9,53661,79.6,True,10000,60.8,13.4
DEM-MLT-20221206,2022-12-06,MLT,Malta,MT,35.8989,14.5146,30.2,10.0,12.5,6.6,0.2,0.9,505.3,130.7,156.9,215.4,2.3,46591,79.6,True,10000,21.0,13.3
DEM-MLT-20221207,2022-12-07,MLT,Malta,MT,35.8989,14.5146,30.6,10.5,10.2,5.3,0.1,4.5,442.2,118.3,134.3,184.0,5.5,48642,79.6,True,10000,24.6,20.9
DEM-MLT-20221208,2022-12-08,MLT,Malta,MT,35.8989,14.5146,27.8,8.1,8.7,6.9,0.0,4.0,427.9,100.1,136.7,187.7,3.3,45265,79.6,True,10000,29.0,16.2
DEM-MLT-20221209,2022-12-09,MLT,Malta,MT,35.8989,14.5146,26.1,10.3,8.4,4.1,0.4,2.8,387.4,90.3,118.2,174.4,4.4,46838,79.6,True,10000,33.9,13.7
DEM-MLT-20221210,2022-12-10,MLT,Malta,MT,35.8989,14.5146,23.4,8.4,5.7,4.7,0.1,4.5,320.5,88.4,110.6,115.3,6.2,44811,79.6,True,10000,36.5,24.0
DEM-MLT-20221211,2022-12-11,MLT,Malta,MT,35.8989,14.5146,21.4,6.7,7.1,4.3,0.0,3.3,311.6,76.6,105.9,125.7,3.4,47426,79.6,True,10000,40.5,14.8
DEM-MLT-20221212,2022-12-12,MLT,Malta,MT,35.8989,14.5146,27.0,8.9,8.1,6.7,0.4,2.8,443.6,100.3,149.4,189.1,4.8,49563,79.6,True,10000,45.0,12.3
DEM-MLT-20221213,2022-12-13,MLT,Malta,MT,35.8989,14.5146,25.6,8.5,7.6,4.4,0.0,5.1,386.9,101.3,107.4,173.6,4.6,40894,79.6,True,10000,49.9,10.2
DEM-MLT-20221214,2022-12-14,MLT,Malta,MT,35.8989,14.5146,26.8,9.4,8.3,5.8,0.0,3.4,442.7,121.4,120.5,197.6,3.2,45674,79.6,True,10000,55.3,8.3
DEM-MLT-20221215,2022-12-15,MLT,Malta,MT,35.8989,14.5146,28.8,9.0,9.1,6.9,0.0,3.7,432.6,125.3,115.1,188.4,3.8,50764,79.6,True,10000,60.6,7.5
DEM-MLT-20221216,2022-12-16,MLT,Malta,MT,35.8989,14.5146,30.2,10.9,7.6,7.2,0.0,4.5,444.1,124.0,160.6,155.5,4.0,48902,79.6,True,10000,63.8,11.1
DEM-MLT-20221217,2022-12-17,MLT,Malta,MT,35.8989,14.5146,22.8,9.6,6.1,3.7,0.0,3.4,327.6,95.8,93.9,134.3,3.7,49132,79.6,True,10000,66.9,11.0
DEM-MLT-20221218,2022-12-18,MLT,Malta,MT,35.8989,14.5146,18.2,5.8,5.8,4.7,0.2,1.7,286.9,69.2,81.1,134.6,2.1,44869,79.6,True,10000,70.3,8.7
DEM-MLT-20221219,2022-12-19,MLT,Malta,MT,35.8989,14.5146,29.8,9.9,9.9,6.4,0.7,2.9,417.8,111.3,124.3,175.4,6.8,50160,79.6,True,10000,27.9,17.4
DEM-MLT-20221220,2022-12-20,MLT,Malta,MT,35.8989,14.5146,26.9,8.4,8.5,5.1,0.0,4.9,410.8,110.5,130.8,165.0,4.5,43109,79.6,True,10000,31.7,17.9
DEM-MLT-20221221,2022-12-21,MLT,Malta,MT,35.8989,14.5146,25.6,8.7,8.4,5.2,0.0,3.3,444.0,86.8,148.7,205.6,2.9,44194,79.6,True,10000,35.6,16.6
DEM-MLT-20221222,2022-12-22,MLT,Malta,MT,35.8989,14.5146,27.7,7.9,9.3,6.5,0.1,3.9,470.3,106.4,146.0,213.6,4.2,42399,79.6,True,10000,40.6,11.8
DEM-MLT-20221223,2022-12-23,MLT,Malta,MT,35.8989,14.5146,28.4,9.3,9.0,5.5,0.4,4.2,448.4,111.7,146.7,183.2,6.8,51678,79.6,True,10000,44.6,13.8
DEM-MLT-20221224,2022-12-24,MLT,Malta,MT,35.8989,14.5146,24.1,9.2,6.0,6.0,0.0,2.8,337.4,98.9,92.1,143.7,2.6,45038,79.6,True,10000,47.7,16.9
DEM-MLT-20221225,2022-12-25,MLT,Malta,MT,35.8989,14.5146,20.3,4.5,5.8,3.8,0.9,5.2,322.6,69.7,111.0,133.1,8.8,42209,79.6,True,10000,51.4,13.1
DEM-MLT-20221226,2022-12-26,MLT,Malta,MT,35.8989,14.5146,26.0,9.1,9.4,4.5,0.0,3.1,419.7,109.1,134.4,173.7,2.5,47399,79.6,True,10000,54.9,13.2
DEM-MLT-20221227,2022-12-27,MLT,Malta,MT,35.8989,14.5146,29.9,10.2,9.2,6.0,0.2,4.2,484.7,119.9,173.2,187.2,4.4,50354,79.6,True,10000,20.7,16.8
DEM-MLT-20221228,2022-12-28,MLT,Malta,MT,35.8989,14.5146,25.9,8.1,7.3,6.0,0.1,4.3,363.3,107.2,109.3,143.0,3.7,50285,79.6,True,10000,25.1,17.1
DEM-MLT-20221229,2022-12-29,MLT,Malta,MT,35.8989,14.5146,27.7,8.1,10.7,6.8,0.0,2.1,483.6,90.4,152.2,239.2,1.8,45820,79.6,True,10000,31.0,11.7
DEM-MLT-20221230,2022-12-30,MLT,Malta,MT,35.8989,14.5146,28.2,11.1,9.9,4.2,0.0,3.1,451.3,131.9,150.3,165.7,3.4,47262,79.6,True,10000,34.9,16.5
DEM-MLT-20221231,2022-12-31,MLT,Malta,MT,35.8989,14.5146,26.2,8.4,8.3,4.6,0.2,4.7,433.6,107.1,130.9,189.8,5.7,41193,79.6,True,10000,39.8,12.5
DEM-MLT-20230101,2023-01-01,MLT,Malta,MT,35.8989,14.5146,21.8,8.3,7.0,4.3,0.1,2.1,298.8,76.3,94.6,124.9,3.0,48968,82.0,True,10000,42.4,22.1
DEM-MLT-20230102,2023-01-02,MLT,Malta,MT,35.8989,14.5146,24.6,7.5,8.4,4.9,0.1,3.6,456.4,113.1,132.2,206.2,4.9,46398,82.0,True,10000,46.7,12.2
DEM-MLT-20230103,2023-01-03,MLT,Malta,MT,35.8989,14.5146,27.3,9.6,8.2,4.1,0.0,5.3,439.9,120.4,109.4,205.4,4.8,41827,82.0,True,10000,50.2,14.5
DEM-MLT-20230104,2023-01-04,MLT,Malta,MT,35.8989,14.5146,29.0,10.2,8.8,6.0,0.3,3.6,427.6,134.9,127.6,160.6,4.5,50803,82.0,True,10000,54.6,10.3
DEM-MLT-20230105,2023-01-05,MLT,Malta,MT,35.8989,14.5146,29.9,9.8,9.9,6.5,0.3,3.5,465.1,102.7,153.3,204.3,4.8,46018,82.0,True,10000,16.8,23.5
DEM-MLT-20230106,2023-01-06,MLT,Malta,MT,35.8989,14.5146,28.0,9.7,7.6,5.4,0.0,5.3,383.7,117.0,117.6,143.3,5.8,49413,82.0,True,10000,20.8,19.9
DEM-MLT-20230107,2023-01-07,MLT,Malta,MT,35.8989,14.5146,25.7,7.9,9.2,4.6,0.4,3.6,420.3,97.4,113.1,205.2,4.7,49470,82.0,True,10000,25.7,15.0
DEM-MLT-20230108,2023-01-08,MLT,Malta,MT,35.8989,14.5146,20.1,7.3,7.0,3.8,0.0,2.1,303.6,76.7,82.0,142.9,2.0,48569,82.0,True,10000,28.8,23.0
DEM-MLT-20230109,2023-01-09,MLT,Malta,MT,35.8989,14.5146,28.0,10.6,10.3,5.3,0.0,1.9,481.1,102.7,151.2,225.4,1.8,47881,82.0,True,10000,34.5,11.6
DEM-MLT-20230110,2023-01-10,MLT,Malta,MT,35.8989,14.5146,30.0,11.1,10.1,6.4,0.0,2.5,468.8,96.3,140.3,229.7,2.4,46763,82.0,True,10000,38.2,16.4
DEM-MLT-20230111,2023-01-11,MLT,Malta,MT,35.8989,14.5146,29.1,9.8,8.5,6.7,0.3,3.8,401.6,108.1,139.5,149.6,4.4,51776,82.0,True,10000,42.3,14.0
DEM-MLT-20230112,2023-01-12,MLT,Malta,MT,35.8989,14.5146,27.8,10.0,8.7,5.9,0.0,3.2,439.9,128.1,117.7,190.9,3.2,47382,82.0,True,10000,47.6,10.0
DEM-MLT-20230113,2023-01-13,MLT,Malta,MT,35.8989,14.5146,27.3,8.8,8.3,5.0,0.1,5.3,434.2,108.4,124.2,195.7,6.1,41954,82.0,True,10000,51.4,12.6
DEM-MLT-20230114,2023-01-14,MLT,Malta,MT,35.8989,14.5146,25.2,9.4,8.5,3.2,0.2,3.9,407.4,111.2,142.9,149.4,4.0,43630,82.0,True,10000,56.1,9.5
DEM-MLT-20230115,2023-01-15,MLT,Malta,MT,35.8989,14.5146,20.1,6.6,7.5,3.4,0.5,2.2,365.9,77.5,114.0,169.7,4.7,49472,82.0,True,10000,60.7,8.4
DEM-MLT-20230116,2023-01-16,MLT,Malta,MT,35.8989,14.5146,24.5,7.9,10.5,5.3,0.0,0.8,467.4,90.1,150.1,226.3,0.9,51686,82.0,True,10000,65.7,6.9
DEM-MLT-20230117,2023-01-17,MLT,Malta,MT,35.8989,14.5146,26.9,7.7,8.1,4.1,0.0,7.0,383.9,101.6,120.0,156.0,6.2,44011,82.0,True,10000,68.7,10.5
DEM-MLT-20230118,2023-01-18,MLT,Malta,MT,35.8989,14.5146,26.5,7.4,8.7,6.1,0.1,4.2,463.9,120.8,142.3,194.9,5.8,42307,82.0,True,10000,17.3,14.1
DEM-MLT-20230119,2023-01-19,MLT,Malta,MT,35.8989,14.5146,29.8,9.7,9.9,6.5,0.0,3.8,458.9,123.6,148.9,182.0,4.4,43042,82.0,True,10000,20.6,24.0
DEM-MLT-20230120,2023-01-20,MLT,Malta,MT,35.8989,14.5146,28.6,10.0,9.1,6.6,0.0,2.9,447.6,105.1,126.9,212.3,3.4,52611,82.0,True,10000,25.3,15.8
DEM-MLT-20230121,2023-01-21,MLT,Malta,MT,35.8989,14.5146,26.0,8.1,8.8,6.0,0.2,2.8,400.6,104.3,122.0,171.0,3.3,52382,82.0,True,10000,29.8,15.7
DEM-MLT-20230122,2023-01-22,MLT,Malta,MT,35.8989,14.5146,19.5,7.3,7.1,2.4,0.0,2.6,341.5,70.6,113.5,154.6,2.7,49331,82.0,True,10000,33.9,16.2
DEM-MLT-20230123,2023-01-23,MLT,Malta,MT,35.8989,14.5146,26.7,9.3,7.9,5.1,0.2,4.2,409.2,110.0,136.3,156.9,5.9,46788,82.0,True,10000,38.1,14.7
DEM-MLT-20230124,2023-01-24,MLT,Malta,MT,35.8989,14.5146,27.5,9.3,10.8,6.0,0.0,1.4,412.4,87.0,123.3,200.5,1.5,55395,82.0,True,10000,41.2,18.6
DEM-MLT-20230125,2023-01-25,MLT,Malta,MT,35.8989,14.5146,27.1,9.4,11.4,4.0,0.3,2.1,467.8,107.2,128.5,228.6,3.5,50897,82.0,True,10000,44.9,15.0
DEM-MLT-20230126,2023-01-26,MLT,Malta,MT,35.8989,14.5146,27.8,10.5,10.5,6.7,0.0,0.0,460.3,114.2,162.2,184.0,0.0,57554,82.0,True,10000,28.9,20.4
DEM-MLT-20230127,2023-01-27,MLT,Malta,MT,35.8989,14.5146,30.2,10.3,10.3,6.9,0.0,2.7,443.7,100.5,167.2,173.2,2.7,44719,82.0,True,10000,34.6,11.5
DEM-MLT-20230128,2023-01-28,MLT,Malta,MT,35.8989,14.5146,22.4,9.7,7.5,4.4,0.0,0.8,345.5,97.5,90.5,156.8,0.7,57464,82.0,True,10000,37.4,21.9
DEM-MLT-20230129,2023-01-29,MLT,Malta,MT,35.8989,14.5146,20.8,7.0,8.0,4.5,0.0,1.3,375.6,70.9,124.1,179.2,1.5,49103,82.0,True,10000,41.7,13.9
DEM-MLT-20230130,2023-01-30,MLT,Malta,MT,35.8989,14.5146,27.6,9.2,8.6,5.6,0.0,4.2,423.5,98.8,159.7,160.7,4.3,49393,82.0,True,10000,46.5,11.2
DEM-MLT-20230131,2023-01-31,MLT,Malta,MT,35.8989,14.5146,25.2,9.3,8.8,4.8,0.0,2.3,363.5,95.4,102.4,163.3,2.5,47967,82.0,True,10000,50.4,12.6
DEM-MLT-20230201,2023-02-01,MLT,Malta,MT,35.8989,14.5146,27.4,9.9,9.2,5.9,0.1,2.3,455.9,116.8,126.3,209.8,3.0,53266,80.9,True,10000,54.0,12.7
DEM-MLT-20230202,2023-02-02,MLT,Malta,MT,35.8989,14.5146,29.6,11.8,10.2,5.1,0.1,2.5,492.7,117.7,174.4,197.6,3.0,54192,80.9,True,10000,57.7,11.3
DEM-MLT-20230203,2023-02-03,MLT,Malta,MT,35.8989,14.5146,27.3,9.0,9.1,5.3,0.0,3.9,458.0,112.7,160.7,181.6,3.1,48573,80.9,True,10000,20.3,16.0
DEM-MLT-20230204,2023-02-04,MLT,Malta,MT,35.8989,14.5146,24.0,8.9,8.1,3.9,0.6,2.4,365.7,80.8,100.4,178.3,6.3,53235,80.9,True,10000,23.9,21.0
DEM-MLT-20230205,2023-02-05,MLT,Malta,MT,35.8989,14.5146,23.2,7.7,8.4,4.0,0.2,2.9,383.9,98.1,109.4,172.2,4.1,50132,80.9,True,10000,27.2,22.6
DEM-MLT-20230206,2023-02-06,MLT,Malta,MT,35.8989,14.5146,28.6,9.6,9.4,4.8,0.4,4.5,464.7,117.2,131.1,211.3,5.1,46947,80.9,True,10000,30.6,20.3
DEM-MLT-20230207,2023-02-07,MLT,Malta,MT,35.8989,14.5146,29.5,10.5,10.1,6.3,0.0,2.7,472.7,108.1,168.2,193.4,3.0,48834,80.9,True,10000,33.9,19.8
DEM-MLT-20230208,2023-02-08,MLT,Malta,MT,35.8989,14.5146,26.1,10.3,8.5,6.0,0.0,1.4,422.0,114.1,131.6,174.8,1.5,53913,80.9,True,10000,37.5,17.3
DEM-MLT-20230209,2023-02-09,MLT,Malta,MT,35.8989,14.5146,28.3,8.1,9.1,6.4,0.0,4.7,467.6,128.1,143.9,191.7,3.9,44696,80.9,True,10000,41.7,13.8
DEM-MLT-20230210,2023-02-10,MLT,Malta,MT,35.8989,14.5146,31.1,12.7,9.2,4.5,0.0,4.7,435.6,135.6,137.3,157.8,4.9,47309,80.9,True,10000,45.7,13.9
DEM-MLT-20230211,2023-02-11,MLT,Malta,MT,35.8989,14.5146,22.5,7.0,7.0,4.5,0.5,3.5,350.9,104.8,96.9,143.0,6.2,48458,80.9,True,10000,49.5,13.2
DEM-MLT-20230212,2023-02-12,MLT,Malta,MT,35.8989,14.5146,18.8,8.1,5.1,3.9,0.3,1.3,265.5,68.3,102.7,91.8,2.7,47900,80.9,True,10000,52.1,17.9
DEM-MLT-20230213,2023-02-13,MLT,Malta,MT,35.8989,14.5146,28.0,8.9,8.3,5.5,0.1,5.1,458.7,117.5,133.8,200.9,6.5,46075,80.9,True,10000,55.4,13.7
DEM-MLT-20230214,2023-02-14,MLT,Malta,MT,35.8989,14.5146,28.2,9.2,10.7,5.3,0.0,3.1,513.5,116.8,150.8,242.9,3.1,48008,80.9,True,10000,61.7,6.1
DEM-MLT-20230215,2023-02-15,MLT,Malta,MT,35.8989,14.5146,27.8,9.5,7.3,6.7,0.0,4.3,418.4,115.2,114.1,184.6,4.5,48061,80.9,True,10000,26.5,17.2
DEM-MLT-20230216,2023-02-16,MLT,Malta,MT,35.8989,14.5146,27.8,9.9,8.9,5.3,0.0,3.6,460.7,106.6,151.2,199.5,3.4,49674,80.9,True,10000,30.1,19.1
DEM-MLT-20230217,2023-02-17,MLT,Malta,MT,35.8989,14.5146,29.6,9.6,8.9,4.9,0.1,6.0,506.1,131.8,147.5,219.7,7.1,46821,80.9,True,10000,35.0,13.4
DEM-MLT-20230218,2023-02-18,MLT,Malta,MT,35.8989,14.5146,24.2,7.3,8.9,4.1,0.8,3.1,374.8,92.5,104.3,171.7,6.3,50106,80.9,True,10000,38.5,17.7
DEM-MLT-20230219,2023-02-19,MLT,Malta,MT,35.8989,14.5146,21.1,7.3,7.4,3.8,0.0,2.6,311.0,82.5,85.0,141.3,2.2,43291,80.9,True,10000,41.8,17.3
DEM-MLT-20230220,2023-02-20,MLT,Malta,MT,35.8989,14.5146,26.5,9.6,8.5,5.5,0.1,2.8,425.0,84.9,129.4,207.0,3.7,47008,80.9,True,10000,46.4,11.7
DEM-MLT-20230221,2023-02-21,MLT,Malta,MT,35.8989,14.5146,29.2,10.9,7.9,5.8,0.5,4.2,451.1,107.8,153.4,183.5,6.4,51823,80.9,True,10000,50.2,13.0
DEM-MLT-20230222,2023-02-22,MLT,Malta,MT,35.8989,14.5146,30.3,10.9,10.1,5.0,0.0,4.2,484.3,102.4,175.7,202.2,4.0,43890,80.9,True,10000,54.7,10.1
DEM-MLT-20230223,2023-02-23,MLT,Malta,MT,35.8989,14.5146,28.7,10.9,9.7,6.0,0.0,2.0,533.2,130.8,161.9,238.1,2.3,50562,80.9,True,10000,58.5,11.1
DEM-MLT-20230224,2023-02-24,MLT,Malta,MT,35.8989,14.5146,30.0,11.7,9.5,6.5,0.5,1.8,506.8,145.4,151.1,205.7,4.6,51894,80.9,True,10000,63.1,8.0
DEM-MLT-20230225,2023-02-25,MLT,Malta,MT,35.8989,14.5146,27.2,11.6,8.7,5.8,0.0,1.1,452.1,102.3,144.5,203.7,1.6,49266,80.9,True,10000,68.3,6.1
DEM-MLT-20230226,2023-02-26,MLT,Malta,MT,35.8989,14.5146,16.5,6.4,3.5,2.5,0.0,4.1,228.7,58.7,78.2,87.5,4.3,47165,80.9,True,10000,70.1,16.2
DEM-MLT-20230227,2023-02-27,MLT,Malta,MT,35.8989,14.5146,25.6,8.7,7.9,4.1,0.0,4.9,362.0,94.1,117.7,144.5,5.8,41046,80.9,True,10000,73.1,9.1
DEM-MLT-20230228,2023-02-28,MLT,Malta,MT,35.8989,14.5146,27.2,10.3,9.3,4.1,0.0,3.5,422.6,93.8,151.1,174.1,3.5,49330,80.9,True,10000,76.4,7.0
DEM-MLT-20230301,2023-03-01,MLT,Malta,MT,35.8989,14.5146,34.6,13.2,12.6,8.1,0.0,0.8,548.5,136.9,186.2,224.6,0.7,51742,77.1,True,10000,23.0,12.1
DEM-MLT-20230302,2023-03-02,MLT,Malta,MT,35.8989,14.5146,32.8,10.3,12.5,5.7,0.0,4.2,501.2,124.2,160.7,212.5,3.8,44444,77.1,True,10000,27.9,14.7
DEM-MLT-20230303,2023-03-03,MLT,Malta,MT,35.8989,14.5146,31.7,9.6,8.9,7.2,0.0,6.0,407.5,99.4,124.2,177.8,6.1,44570,77.1,True,10000,33.0,13.3
DEM-MLT-20230304,2023-03-04,MLT,Malta,MT,35.8989,14.5146,26.6,11.4,6.1,6.2,0.0,2.8,382.5,119.8,135.2,125.0,2.5,51522,77.1,True,10000,37.4,14.0
DEM-MLT-20230305,2023-03-05,MLT,Malta,MT,35.8989,14.5146,26.7,9.1,8.1,5.1,0.4,4.0,396.9,121.1,122.9,147.0,5.8,46081,77.1,True,10000,41.0,16.7
DEM-MLT-20230306,2023-03-06,MLT,Malta,MT,35.8989,14.5146,31.5,10.5,9.5,7.1,0.0,4.4,488.0,125.0,166.7,191.6,4.7,47181,77.1,True,10000,45.3,12.6
DEM-MLT-20230307,2023-03-07,MLT,Malta,MT,35.8989,14.5146,32.5,9.6,8.6,7.6,0.0,6.7,480.2,141.2,134.1,197.6,7.3,44135,77.1,True,10000,50.4,9.8
DEM-MLT-20230308,2023-03-08,MLT,Malta,MT,35.8989,14.5146,34.1,13.8,9.6,6.0,0.0,4.7,510.5,142.9,130.0,233.8,3.8,43624,77.1,True,10000,54.1,12.4
DEM-MLT-20230309,2023-03-09,MLT,Malta,MT,35.8989,14.5146,36.5,14.0,9.7,7.5,0.0,5.3,488.5,130.5,177.4,174.5,6.1,46782,77.1,True,10000,59.6,7.3
DEM-MLT-20230310,2023-03-10,MLT,Malta,MT,35.8989,14.5146,31.1,11.2,11.1,5.0,0.0,3.8,552.5,143.2,141.0,264.4,3.8,48400,77.1,True,10000,64.4,7.5
DEM-MLT-20230311,2023-03-11,MLT,Malta,MT,35.8989,14.5146,30.7,12.0,11.2,5.3,0.0,2.3,539.5,141.3,152.0,243.4,2.8,48475,77.1,True,10000,69.0,6.7
DEM-MLT-20230312,2023-03-12,MLT,Malta,MT,35.8989,14.5146,25.8,8.6,7.3,6.4,0.2,3.2,372.9,116.0,114.1,138.9,3.9,49005,77.1,True,10000,29.5,23.7
DEM-MLT-20230313,2023-03-13,MLT,Malta,MT,35.8989,14.5146,33.3,12.2,9.2,8.1,0.3,3.6,512.6,148.6,189.3,169.2,5.4,46686,77.1,True,10000,33.5,16.4
DEM-MLT-20230314,2023-03-14,MLT,Malta,MT,35.8989,14.5146,33.7,11.6,10.3,7.4,0.0,4.3,498.5,123.9,192.0,178.9,3.7,49205,77.1,True,10000,38.3,12.9
DEM-MLT-20230315,2023-03-15,MLT,Malta,MT,35.8989,14.5146,36.1,12.7,12.2,8.3,0.0,3.0,639.2,157.6,214.3,264.3,2.9,48430,77.1,True,10000,44.4,9.2
DEM-MLT-20230316,2023-03-16,MLT,Malta,MT,35.8989,14.5146,31.2,10.6,9.5,5.7,0.0,5.3,508.7,121.7,163.1,217.5,6.4,46367,77.1,True,10000,49.2,10.5
DEM-MLT-20230317,2023-03-17,MLT,Malta,MT,35.8989,14.5146,32.7,12.6,10.1,4.6,0.4,5.0,576.8,158.9,183.3,226.9,7.7,43177,77.1,True,10000,54.9,7.9
DEM-MLT-20230318,2023-03-18,MLT,Malta,MT,35.8989,14.5146,28.1,10.1,9.7,4.7,0.2,3.4,431.2,95.7,125.4,206.2,3.9,49866,77.1,True,10000,60.0,7.9
DEM-MLT-20230319,2023-03-19,MLT,Malta,MT,35.8989,14.5146,22.3,7.6,8.5,4.5,0.0,1.7,355.0,99.4,111.1,142.7,1.8,49449,77.1,True,10000,63.8,9.5
DEM-MLT-20230320,2023-03-20,MLT,Malta,MT,35.8989,14.5146,34.7,11.1,12.1,6.1,0.2,5.2,496.6,117.3,141.4,232.1,5.8,46130,77.1,True,10000,69.6,5.3
DEM-MLT-20230321,2023-03-21,MLT,Malta,MT,35.8989,14.5146,33.4,13.0,11.2,6.9,0.1,2.3,499.0,111.8,157.3,227.6,2.3,46611,77.1,True,10000,73.4,6.9
DEM-MLT-20230322,2023-03-22,MLT,Malta,MT,35.8989,14.5146,32.9,11.2,12.9,7.3,0.3,1.2,572.9,139.1,144.2,286.9,2.7,52043,77.1,True,10000,78.2,4.6
DEM-MLT-20230323,2023-03-23,MLT,Malta,MT,35.8989,14.5146,33.5,10.8,9.0,6.5,0.2,7.1,469.7,135.4,161.2,164.6,8.5,45672,77.1,True,10000,29.4,15.3
DEM-MLT-20230324,2023-03-24,MLT,Malta,MT,35.8989,14.5146,33.4,10.9,10.7,5.8,0.0,6.1,521.6,129.6,141.5,244.1,6.4,48528,77.1,True,10000,34.9,11.8
DEM-MLT-20230325,2023-03-25,MLT,Malta,MT,35.8989,14.5146,25.8,11.0,7.8,3.5,0.1,3.4,382.6,112.5,107.2,159.2,3.6,50579,77.1,True,10000,38.7,16.4
DEM-MLT-20230326,2023-03-26,MLT,Malta,MT,35.8989,14.5146,23.4,6.7,6.5,6.2,0.2,3.8,356.6,106.9,96.8,148.5,4.3,42089,77.1,True,10000,41.2,23.4
DEM-MLT-20230327,2023-03-27,MLT,Malta,MT,35.8989,14.5146,34.1,12.9,11.9,6.3,0.0,3.0,518.2,132.0,162.2,221.3,2.7,46478,77.1,True,10000,46.5,10.0
DEM-MLT-20230328,2023-03-28,MLT,Malta,MT,35.8989,14.5146,30.0,8.6,11.4,6.8,0.1,3.0,515.7,130.8,148.6,233.3,3.0,45962,77.1,True,10000,53.1,7.2
DEM-MLT-20230329,2023-03-29,MLT,Malta,MT,35.8989,14.5146,33.1,13.0,11.9,4.1,0.3,3.7,531.7,158.5,139.3,229.7,4.3,47480,77.1,True,10000,57.9,8.8
