batch_id,reception_id,start_timestamp,end_timestamp,facility_code,operator_id,operator_experience_years,separator_unit_id,pre_treatment,pre_settling_hours,target_oil_spec,batch_priority,total_volume_input_m3,total_oil_output_m3,total_water_output_m3,total_solids_output_kg,oil_recovery_yield_pct,energy_consumed_kwh,chemicals_cost_eur,labor_hours,total_processing_cost_eur,recovered_oil_revenue_eur,solid_fuel_revenue_eur,net_margin_eur,quality_pass,quality_failure_reason
BATCH-PIR-2025-00042,REC-PIR-2025-00051,2025-01-14 21:35:11,2025-01-15 00:51:20.230769,PIR,OP-PIR-01,3.9,PIR-DAF-002,Chemical Demulsification,1.9,IMO 2020 Compliant,Normal,89.0,17.8,38.11,1641.3,47.09,671.8,258.02,2.4,445.47,7543.82,70.72,7169.07,True,
BATCH-PIR-2025-00043,REC-PIR-2025-00052,2025-01-14 22:09:42,2025-01-15 04:09:42.000000,PIR,OP-PIR-03,10.7,PIR-HTG-002,Gravity Separation,5.5,MARPOL Annex I,Normal,44.2,1.47,37.73,1109.4,41.92,211.9,562.79,0.7,635.49,610.79,72.61,47.91,True,
BATCH-PIR-2025-00044,REC-PIR-2025-00053,2025-01-15 03:25:09,2025-01-15 11:15:43.800000,PIR,OP-PIR-01,3.9,PIR-HTG-002,Centrifugation,7.1,Fuel Blend Feedstock,Normal,74.3,5.12,47.65,1643.5,49.58,384.0,680.71,1.3,782.79,2036.97,112.41,1366.59,True,
BATCH-PIR-2025-00045,REC-PIR-2025-00054,2025-01-15 13:54:07,2025-01-16 05:15:56.090909,PIR,OP-PIR-04,24.3,PIR-PLS-002,None,7.1,Recovered Oil Grade A,Normal,181.8,37.84,98.23,8055.2,56.24,1362.7,2213.11,12.2,3200.29,17969.35,425.65,15194.71,True,
BATCH-PIR-2025-00046,REC-PIR-2025-00055;REC-PIR-2025-00056;REC-PIR-2025-00057,2025-01-15 19:45:55,2025-01-17 13:57:19.000000,PIR,OP-PIR-03,10.7,PIR-DSC-002,None,6.1,EU Waste Directive,Normal,1082.7,21.21,753.33,24184.0,36.35,5556.3,4282.03,41.2,7688.95,9236.97,1590.31,3138.33,True,
BATCH-PIR-2025-00047,REC-PIR-2025-00058,2025-01-16 06:12:04,2025-01-16 07:22:25.818182,PIR,OP-PIR-05,4.9,PIR-PLS-002,Centrifugation,0.4,IMO 2020 Compliant,Normal,17.0,0.17,12.17,624.6,46.38,93.2,124.11,1.4,201.09,90.38,21.6,-89.11,True,
BATCH-PIR-2025-00048,REC-PIR-2025-00059,2025-01-16 06:47:06,2025-01-16 14:23:06.000000,PIR,OP-PIR-10,15.8,PIR-HTG-002,Heating,7.1,MARPOL Annex I,Scheduled,40.7,0.64,34.58,1677.8,39.3,235.1,604.32,0.6,657.74,314.98,92.65,-250.11,True,
BATCH-PIR-2025-00049,REC-PIR-2025-00060,2025-01-16 08:49:05,2025-01-16 12:04:53.000000,PIR,OP-PIR-02,7.2,PIR-DSC-002,Heating,2.5,Recovered Oil Grade B,Scheduled,22.9,0.35,17.04,208.1,53.7,100.4,326.66,1.4,402.73,130.22,6.51,-266.0,True,
BATCH-PIR-2025-00050,REC-PIR-2025-00061,2025-01-16 11:40:29,2025-01-16 23:41:05.000000,PIR,OP-PIR-03,10.7,PIR-PLS-001,Gravity Separation,1.9,MARPOL Annex I,Normal,202.2,56.72,88.77,9343.1,54.03,1379.5,1505.88,13.5,2480.33,21811.58,237.63,19568.88,True,
BATCH-PIR-2025-00051,REC-PIR-2025-00062,2025-01-16 13:18:15,2025-01-16 21:54:15.000000,PIR,OP-PIR-06,21.6,PIR-DSC-002,Chemical Demulsification,6.3,MARPOL Annex I,High,69.0,3.78,57.89,3191.0,49.27,294.6,880.89,4.0,1191.51,1766.65,216.69,791.83,True,
BATCH-PIR-2025-00052,REC-PIR-2025-00063,2025-01-17 04:18:47,2025-01-17 08:21:05.000000,PIR,OP-PIR-05,4.9,PIR-GRV-002,Filtration,1.3,IMO 2020 Compliant,Normal,164.3,25.5,80.16,4093.0,36.53,1188.6,1159.62,4.0,1502.09,13150.74,239.13,11887.78,False,High water content in oil output
BATCH-PIR-2025-00053,REC-PIR-2025-00064,2025-01-17 16:55:24,2025-01-17 22:01:24.000000,PIR,OP-PIR-05,4.9,PIR-DSC-002,None,4.6,Re-refinery Feedstock,Normal,14.8,0.37,12.65,208.1,34.06,63.7,128.58,0.8,164.73,173.9,14.89,24.06,True,
BATCH-PIR-2025-00054,REC-PIR-2025-00065,2025-01-17 18:54:24,2025-01-18 00:32:48.000000,PIR,OP-PIR-01,3.9,PIR-DSC-001,None,2.6,Recovered Oil Grade A,Urgent,76.0,13.5,39.54,2079.8,58.06,576.4,1063.03,3.2,1314.96,6703.48,80.64,5469.16,True,
BATCH-PIR-2025-00055,REC-PIR-2025-00066;REC-PIR-2025-00067;REC-PIR-2025-00068,2025-01-18 03:44:51,2025-01-19 09:56:12.428571,PIR,OP-PIR-03,10.7,PIR-DSC-004,Gravity Separation,23.8,EU Waste Directive,Normal,178.9,5.04,144.18,8663.3,42.9,700.3,2642.25,9.5,3229.33,2518.49,368.39,-342.45,True,
BATCH-PIR-2025-00056,REC-PIR-2025-00069,2025-01-18 14:34:07,2025-01-18 22:03:31.000000,PIR,OP-PIR-04,24.3,PIR-DSC-002,Heating,5.3,Recovered Oil Grade B,Deferred,65.7,1.46,43.97,1153.1,46.79,302.8,693.52,4.2,1022.04,689.37,76.39,-256.28,True,
BATCH-PIR-2025-00057,REC-PIR-2025-00070,2025-01-19 02:54:54,2025-01-20 02:38:45.272727,PIR,OP-PIR-06,21.6,PIR-DAF-001,Centrifugation,7.6,MARPOL Annex I,Normal,887.2,741.83,87.32,40988.2,94.19,4295.4,8587.67,21.7,9993.41,342897.03,990.47,333894.09,True,
BATCH-PIR-2025-00058,REC-PIR-2025-00071,2025-01-19 08:09:54,2025-01-19 10:12:06.000000,PIR,OP-PIR-03,10.7,PIR-DSC-002,None,0.3,Recovered Oil Grade A,Scheduled,52.1,6.5,25.69,2008.5,37.36,337.6,635.34,2.7,840.84,3474.53,124.46,2758.15,True,
BATCH-PIR-2025-00059,REC-PIR-2025-00072,2025-01-19 09:09:31,2025-01-19 13:44:55.000000,PIR,OP-PIR-01,3.9,PIR-HTG-002,None,2.6,MARPOL Annex I,Urgent,199.0,54.97,62.57,1032.0,41.79,1358.7,1167.01,3.3,1537.81,27007.1,66.78,25536.07,True,
BATCH-PIR-2025-00060,REC-PIR-2025-00073,2025-01-19 22:44:44,2025-01-20 01:31:56.000000,PIR,OP-PIR-09,17.3,PIR-DEC-002,Centrifugation,1.3,Fuel Blend Feedstock,Normal,66.9,5.5,37.83,358.1,38.19,386.7,180.44,1.9,296.03,2839.71,17.19,2560.87,True,
BATCH-PIR-2025-00061,REC-PIR-2025-00074,2025-01-20 01:33:45,2025-01-20 07:39:45.000000,PIR,OP-PIR-03,10.7,PIR-HTG-002,Gravity Separation,5.6,EU Waste Directive,Urgent,48.1,0.55,33.02,724.0,40.71,253.5,269.34,1.0,348.21,212.7,22.67,-112.84,True,
BATCH-PIR-2025-00062,REC-PIR-2025-00075,2025-01-20 04:04:56,2025-01-21 00:09:32.000000,PIR,OP-PIR-01,3.9,PIR-GRV-002,Gravity Separation,16.5,EU Waste Directive,High,214.6,42.5,110.31,9384.4,46.23,1115.5,963.62,6.8,1536.51,20329.1,686.13,19478.72,True,
BATCH-PIR-2025-00063,REC-PIR-2025-00076,2025-01-20 05:46:47,2025-01-20 10:57:19.000000,PIR,OP-PIR-09,17.3,PIR-DEC-002,Heating,4.3,MARPOL Annex I,Normal,39.4,0.66,34.51,1027.5,41.61,191.6,471.78,1.4,560.45,296.97,49.72,-213.76,True,
BATCH-PIR-2025-00064,REC-PIR-2025-00077,2025-01-21 05:41:08,2025-01-24 09:56:24.363636,PIR,OP-PIR-04,24.3,PIR-PLS-002,Filtration,5.1,EU Waste Directive,Scheduled,1565.4,1069.29,229.04,47741.3,85.87,8113.9,22119.06,111.6,28092.68,483267.54,3230.02,458404.88,True,
BATCH-PIR-2025-00065,REC-PIR-2025-00078;REC-PIR-2025-00079;REC-PIR-2025-00080,2025-01-21 07:45:48,2025-01-23 06:53:13.500000,PIR,OP-PIR-05,4.9,PIR-GRV-001,Gravity Separation,15.2,Re-refinery Feedstock,Normal,2553.9,130.76,2066.51,79873.3,48.72,13548.2,11994.36,51.2,16642.45,50280.77,5462.16,39100.48,True,
BATCH-PIR-2025-00066,REC-PIR-2025-00081,2025-01-22 21:40:54,2025-01-23 00:26:42.000000,PIR,OP-PIR-05,4.9,PIR-HTG-001,None,1.3,Re-refinery Feedstock,Normal,175.6,17.17,88.07,3567.6,33.41,1286.5,517.47,2.9,774.54,7852.65,201.16,7279.27,True,
BATCH-PIR-2025-00067,REC-PIR-2025-00082,2025-01-23 03:57:57,2025-01-23 11:52:09.000000,PIR,OP-PIR-03,10.7,PIR-DSC-002,Centrifugation,6.1,Recovered Oil Grade B,Normal,54.1,2.76,45.31,2337.3,57.92,264.1,755.41,2.5,934.39,1135.91,170.04,371.56,True,
BATCH-PIR-2025-00068,REC-PIR-2025-00083,2025-01-23 04:22:27,2025-01-26 05:41:03.000000,PIR,OP-PIR-08,9.1,PIR-DSC-002,Gravity Separation,22.2,MARPOL Annex I,Normal,1533.3,495.92,537.99,30059.9,55.35,8286.3,7934.93,84.0,12453.91,207519.46,717.39,195782.94,True,
BATCH-PIR-2025-00069,REC-PIR-2025-00084,2025-01-23 04:27:01,2025-01-23 11:33:01.000000,PIR,OP-PIR-10,15.8,PIR-DSC-002,Gravity Separation,6.6,IMO 2020 Compliant,Normal,12.4,0.67,8.69,198.7,53.7,69.5,89.12,0.9,149.58,263.5,12.99,126.91,False,High water content in oil output
BATCH-PIR-2025-00070,REC-PIR-2025-00085,2025-01-23 05:12:39,2025-01-23 14:02:09.000000,PIR,OP-PIR-10,15.8,PIR-HTG-002,Gravity Separation,8.3,EU Waste Directive,High,52.5,3.1,40.13,1931.7,60.95,271.2,579.7,0.8,663.36,1340.71,110.89,788.24,False,Sulfur specification exceeded
BATCH-PIR-2025-00071,REC-PIR-2025-00086,2025-01-23 09:03:35,2025-01-23 18:29:00.090909,PIR,OP-PIR-08,9.1,PIR-DAF-001,Centrifugation,1.3,IMO 2020 Compliant,Scheduled,446.8,114.64,193.17,14786.0,54.78,2294.5,4652.29,14.7,5668.54,46117.93,677.93,41127.32,True,
BATCH-PIR-2025-00072,REC-PIR-2025-00087,2025-01-23 10:10:18,2025-01-23 19:39:30.000000,PIR,OP-PIR-02,7.2,PIR-DSC-002,Heating,5.3,IMO 2020 Compliant,Scheduled,125.6,31.82,38.39,4220.5,43.06,983.8,1768.4,8.0,2267.24,15803.74,202.98,13739.48,True,
BATCH-PIR-2025-00073,REC-PIR-2025-00088,2025-01-23 16:31:08,2025-01-24 04:02:29.000000,PIR,OP-PIR-05,4.9,PIR-DEC-001,Centrifugation,4.6,MARPOL Annex I,Normal,276.9,91.9,126.68,13340.1,66.98,1626.5,2382.13,8.2,3088.63,37574.81,706.93,35193.11,True,
BATCH-PIR-2025-00074,REC-PIR-2025-00089;REC-PIR-2025-00090,2025-01-23 18:16:13,2025-01-24 19:23:43.000000,PIR,OP-PIR-05,4.9,PIR-DSC-004,Heating,6.2,MARPOL Annex I,Scheduled,529.9,169.52,161.26,10090.2,53.62,3946.8,3978.52,25.6,6047.51,67444.27,246.04,61642.8,True,
BATCH-PIR-2025-00075,REC-PIR-2025-00091,2025-01-24 02:50:00,2025-01-24 15:13:18.857143,PIR,OP-PIR-07,4.9,PIR-DSC-003,Gravity Separation,10.7,EU Waste Directive,High,59.1,0.7,41.12,2823.4,51.48,316.5,789.43,1.7,925.47,370.37,117.77,-437.33,True,
BATCH-PIR-2025-00076,REC-PIR-2025-00092,2025-01-24 14:39:27,2025-01-24 18:21:38.076923,PIR,OP-PIR-09,17.3,PIR-DAF-002,None,3.2,Recovered Oil Grade A,Scheduled,32.7,0.55,23.01,430.6,29.91,163.1,185.11,0.7,249.92,235.12,16.82,2.02,True,
BATCH-PIR-2025-00077,REC-PIR-2025-00093,2025-01-24 15:37:58,2025-01-24 18:17:40.545455,PIR,OP-PIR-09,17.3,PIR-DAF-001,Filtration,2.0,MARPOL Annex I,Normal,36.4,0.98,28.0,954.0,46.46,178.9,229.25,1.2,327.76,444.98,49.85,167.07,True,
BATCH-PIR-2025-00078,REC-PIR-2025-00094,2025-01-24 22:37:19,2025-01-25 11:20:13.000000,PIR,OP-PIR-07,4.9,PIR-GRV-001,None,6.2,Recovered Oil Grade A,Urgent,521.2,340.1,104.85,12407.5,88.83,2973.0,3568.62,8.9,4512.35,150569.78,584.78,146642.21,True,
BATCH-PIR-2025-00079,REC-PIR-2025-00095;REC-PIR-2025-00096;REC-PIR-2025-00097,2025-01-24 23:54:12,2025-01-25 19:29:00.000000,PIR,OP-PIR-02,7.2,PIR-PLS-001,Heating,2.0,Recovered Oil Grade A,Urgent,351.6,63.23,218.74,7013.8,53.11,2635.9,4905.09,29.8,7041.46,29960.83,487.94,23407.31,False,Sulfur specification exceeded
BATCH-PIR-2025-00080,REC-PIR-2025-00098,2025-01-25 17:39:25,2025-01-25 22:10:09.307692,PIR,OP-PIR-04,24.3,PIR-DAF-002,Centrifugation,3.5,MARPOL Annex I,Urgent,65.8,0.62,58.52,1212.8,36.24,307.9,775.48,1.9,881.08,224.67,96.51,-559.9,True,
BATCH-PIR-2025-00081,REC-PIR-2025-00099,2025-01-25 18:21:45,2025-01-26 02:45:13.000000,PIR,OP-PIR-08,9.1,PIR-DEC-002,Centrifugation,0.1,EU Waste Directive,Normal,373.1,144.26,98.95,6279.4,59.5,2033.9,1978.84,13.1,2718.83,55814.81,436.42,53532.4,True,
BATCH-PIR-2025-00082,REC-PIR-2025-00100;REC-PIR-2025-00101;REC-PIR-2025-00102,2025-01-25 22:31:15,2025-01-29 01:08:06.428571,PIR,OP-PIR-10,15.8,PIR-DSC-004,Filtration,7.1,EU Waste Directive,Normal,1890.4,1338.24,314.48,44584.4,88.86,10869.4,15220.61,74.6,20442.2,642267.37,3013.49,624838.66,False,Sulfur specification exceeded
BATCH-PIR-2025-00083,REC-PIR-2025-00103,2025-01-26 21:57:39,2025-01-26 23:50:27.000000,PIR,OP-PIR-01,3.9,PIR-GRV-001,Gravity Separation,1.0,IMO 2020 Compliant,Deferred,70.4,4.02,54.66,887.2,44.75,358.0,404.9,1.5,519.05,1874.74,52.62,1408.31,True,
BATCH-PIR-2025-00084,REC-PIR-2025-00104,2025-01-27 00:03:39,2025-01-27 01:33:30.000000,PIR,OP-PIR-10,15.8,PIR-HTG-001,Heating,0.6,Fuel Blend Feedstock,Normal,107.7,16.2,60.18,2617.9,50.19,788.0,251.97,1.5,444.26,8050.25,161.58,7767.57,True,
BATCH-PIR-2025-00085,REC-PIR-2025-00105,2025-01-27 05:04:45,2025-01-27 11:05:07.153846,PIR,OP-PIR-01,3.9,PIR-DAF-002,None,4.8,Fuel Blend Feedstock,Normal,78.4,2.15,61.94,2219.1,46.83,339.0,442.58,2.1,618.01,774.59,67.0,223.58,True,
BATCH-PIR-2025-00086,REC-PIR-2025-00106,2025-01-27 11:39:41,2025-01-27 14:31:06.714286,PIR,OP-PIR-02,7.2,PIR-DSC-004,Centrifugation,2.2,MARPOL Annex I,High,18.4,0.72,13.1,101.2,50.87,87.3,72.73,0.7,113.91,307.49,7.66,201.24,True,
BATCH-PIR-2025-00087,REC-PIR-2025-00107,2025-01-28 05:27:57,2025-01-28 13:43:21.923077,PIR,OP-PIR-06,21.6,PIR-DAF-002,None,7.6,Fuel Blend Feedstock,High,42.7,1.38,34.99,1133.6,38.14,194.1,256.39,1.1,344.88,534.13,24.19,213.44,True,
BATCH-PIR-2025-00088,REC-PIR-2025-00108,2025-01-28 12:58:41,2025-01-29 07:55:41.000000,PIR,OP-PIR-06,21.6,PIR-DSC-004,Gravity Separation,12.4,MARPOL Annex I,Normal,183.4,38.46,98.15,1634.9,64.51,1293.0,1191.02,8.0,1679.53,18023.01,55.03,16398.51,True,
BATCH-PIR-2025-00089,REC-PIR-2025-00109,2025-01-28 15:40:01,2025-01-28 21:49:47.285714,PIR,OP-PIR-08,9.1,PIR-DSC-003,None,5.0,Recovered Oil Grade A,Scheduled,40.7,1.21,31.24,1939.4,37.62,203.9,533.54,1.3,615.4,439.26,40.93,-135.21,True,
BATCH-PIR-2025-00090,REC-PIR-2025-00110;REC-PIR-2025-00111;REC-PIR-2025-00112,2025-01-28 16:17:42,2025-01-28 23:58:48.000000,PIR,OP-PIR-06,21.6,PIR-DEC-001,Heating,4.1,EU Waste Directive,Normal,143.4,22.74,83.71,6937.6,53.26,892.0,462.37,6.7,817.53,9958.32,551.67,9692.46,True,
BATCH-PIR-2025-00091,REC-PIR-2025-00113,2025-01-29 21:10:33,2025-01-30 02:46:45.857143,PIR,OP-PIR-02,7.2,PIR-DSC-004,Centrifugation,4.3,Recovered Oil Grade B,Normal,36.5,0.69,30.01,1228.5,45.79,133.9,337.87,2.2,464.32,311.53,34.73,-118.06,True,
BATCH-PIR-2025-00092,REC-PIR-2025-00114,2025-01-29 21:25:56,2025-01-30 04:13:06.909091,PIR,OP-PIR-09,17.3,PIR-PLS-002,None,5.2,Re-refinery Feedstock,Normal,34.9,0.83,28.65,805.5,43.07,166.9,144.78,2.7,318.29,431.24,58.59,171.54,True,
BATCH-PIR-2025-00093,REC-PIR-2025-00115;REC-PIR-2025-00116,2025-01-30 00:07:35,2025-01-30 12:37:44.000000,PIR,OP-PIR-04,24.3,PIR-DEC-001,Gravity Separation,9.8,Recovered Oil Grade B,Urgent,108.1,2.23,94.74,2692.4,35.86,502.4,793.28,4.2,1010.03,1057.98,169.77,217.72,True,
BATCH-PIR-2025-00094,REC-PIR-2025-00117;REC-PIR-2025-00118,2025-01-30 02:37:31,2025-01-30 07:51:33.400000,PIR,OP-PIR-02,7.2,PIR-DEC-003,Heating,4.4,Fuel Blend Feedstock,Scheduled,41.7,1.29,33.28,1227.5,36.73,187.1,430.36,1.3,517.04,553.53,39.64,76.13,True,
BATCH-PIR-2025-00095,REC-PIR-2025-00119,2025-01-31 04:51:50,2025-01-31 08:18:14.000000,PIR,OP-PIR-08,9.1,PIR-DAF-001,None,0.1,Recovered Oil Grade A,Normal,183.7,34.58,61.63,4965.5,35.54,1123.1,971.82,4.1,1334.53,13966.11,179.69,12811.27,True,
BATCH-PIR-2025-00096,REC-PIR-2025-00120,2025-01-31 10:46:27,2025-01-31 15:15:33.000000,PIR,OP-PIR-03,10.7,PIR-PLS-001,Heating,3.5,Recovered Oil Grade B,Scheduled,19.7,1.17,16.31,820.8,60.54,108.0,226.35,1.1,288.81,624.24,42.78,378.21,True,
BATCH-PIR-2025-00097,REC-PIR-2025-00121,2025-01-31 18:15:20,2025-02-01 01:09:20.000000,PIR,OP-PIR-09,17.3,PIR-DAF-001,Gravity Separation,6.4,EU Waste Directive,High,13.1,0.35,11.54,189.1,39.49,61.5,155.28,0.7,188.24,130.98,3.91,-53.35,True,
BATCH-PIR-2025-00098,REC-PIR-2025-00122,2025-02-01 09:52:12,2025-02-01 23:59:15.000000,PIR,OP-PIR-06,21.6,PIR-GRV-001,Gravity Separation,13.3,Re-refinery Feedstock,Normal,65.4,2.69,41.9,444.4,22.68,446.5,602.44,1.6,759.49,1139.9,33.45,413.86,True,
BATCH-PIR-2025-00099,REC-PIR-2025-00123,2025-02-01 13:55:03,2025-02-01 19:49:03.000000,PIR,OP-PIR-08,9.1,PIR-GRV-001,None,5.4,Recovered Oil Grade A,High,23.6,0.36,19.71,590.3,34.54,101.2,97.03,0.7,133.99,135.91,15.54,17.46,True,
BATCH-PIR-2025-00100,REC-PIR-2025-00124;REC-PIR-2025-00125,2025-02-01 15:45:24,2025-02-02 01:41:57.000000,PIR,OP-PIR-07,4.9,PIR-DEC-001,Heating,5.9,MARPOL Annex I,High,161.7,3.54,134.43,5388.8,44.62,808.5,1963.42,4.7,2350.35,1385.97,150.41,-813.97,False,Viscosity out of spec
BATCH-PIR-2025-00101,REC-PIR-2025-00126,2025-02-02 17:45:45,2025-02-03 06:59:07.285714,PIR,OP-PIR-01,3.9,PIR-DSC-003,None,2.4,MARPOL Annex I,Normal,378.8,120.49,123.18,15052.8,53.77,2069.9,4112.42,12.9,5251.47,43464.06,770.18,38982.77,True,
BATCH-PIR-2025-00102,REC-PIR-2025-00127,2025-02-02 19:45:58,2025-02-02 21:00:22.000000,PIR,OP-PIR-08,9.1,PIR-DAF-001,Centrifugation,0.7,EU Waste Directive,Normal,29.7,1.45,19.08,346.7,36.92,152.5,392.03,1.0,457.04,528.31,8.72,79.99,True,
BATCH-PIR-2025-00103,REC-PIR-2025-00128,2025-02-03 00:00:17,2025-02-03 17:37:29.000000,PIR,OP-PIR-03,10.7,PIR-DEC-002,Gravity Separation,6.5,Re-refinery Feedstock,High,500.4,215.26,129.13,18627.3,64.56,2920.3,5345.61,21.0,6832.97,107800.45,484.35,101451.83,True,
BATCH-PIR-2025-00104,REC-PIR-2025-00129,2025-02-03 07:51:48,2025-02-03 10:38:36.000000,PIR,OP-PIR-09,17.3,PIR-DSC-002,Chemical Demulsification,1.9,IMO 2020 Compliant,Normal,26.4,8.36,11.19,719.6,57.97,188.3,308.56,1.2,378.64,3020.65,56.14,2698.15,True,
BATCH-PIR-2025-00105,REC-PIR-2025-00130,2025-02-03 08:04:59,2025-02-03 15:06:27.000000,PIR,OP-PIR-08,9.1,PIR-DEC-002,None,5.3,MARPOL Annex I,Scheduled,77.6,12.74,26.66,1549.9,31.61,489.5,191.94,1.9,339.5,6556.6,113.75,6330.85,True,
BATCH-PIR-2025-00106,REC-PIR-2025-00131,2025-02-03 10:30:49,2025-02-03 12:44:12.076923,PIR,OP-PIR-07,4.9,PIR-DAF-002,None,1.6,EU Waste Directive,Urgent,40.5,1.15,35.41,824.2,37.51,142.1,407.9,0.9,464.47,516.72,26.88,79.13,True,
BATCH-PIR-2025-00107,REC-PIR-2025-00132,2025-02-03 20:45:17,2025-02-04 00:57:39.153846,PIR,OP-PIR-04,24.3,PIR-DAF-002,None,1.2,Fuel Blend Feedstock,Normal,195.4,32.27,99.32,7904.5,57.68,1307.9,1503.87,4.9,1842.21,13284.11,513.86,11955.76,True,
BATCH-PIR-2025-00108,REC-PIR-2025-00133,2025-02-03 22:52:23,2025-02-04 13:14:01.571429,PIR,OP-PIR-04,24.3,PIR-DSC-004,Gravity Separation,10.3,EU Waste Directive,Normal,113.7,15.28,73.72,3545.7,53.1,717.7,1674.67,4.2,2016.19,7097.35,243.92,5325.08,True,
BATCH-PIR-2025-00109,REC-PIR-2025-00134,2025-02-03 23:37:46,2025-02-04 05:31:23.846154,PIR,OP-PIR-07,4.9,PIR-DAF-002,None,4.8,IMO 2020 Compliant,Normal,71.1,1.06,49.15,2335.4,30.61,261.5,699.87,1.8,823.2,525.64,124.11,-173.45,False,Flash point below minimum
BATCH-PIR-2025-00110,REC-PIR-2025-00135,2025-02-04 02:38:03,2025-02-04 12:11:03.000000,PIR,OP-PIR-10,15.8,PIR-DSC-002,Heating,2.5,Fuel Blend Feedstock,Urgent,211.5,163.9,16.95,10132.8,86.91,1169.3,2294.62,7.2,2753.62,79726.71,438.7,77411.79,True,
BATCH-PIR-2025-00111,REC-PIR-2025-00136,2025-02-04 03:40:26,2025-02-04 11:05:02.000000,PIR,OP-PIR-05,4.9,PIR-GRV-002,None,5.4,MARPOL Annex I,Normal,120.6,18.36,71.51,5130.2,40.57,745.0,487.34,2.1,656.56,7979.49,236.32,7559.25,False,Viscosity out of spec
BATCH-PIR-2025-00112,REC-PIR-2025-00137,2025-02-04 10:59:03,2025-02-06 00:14:05.769231,PIR,OP-PIR-04,24.3,PIR-DAF-002,None,3.0,IMO 2020 Compliant,High,2226.3,1741.69,290.17,67715.4,95.0,13221.5,29419.55,59.4,33920.8,638491.76,3472.31,608043.27,True,
BATCH-PIR-2025-00113,REC-PIR-2025-00138,2025-02-04 12:30:48,2025-02-04 13:12:48.000000,PIR,OP-PIR-03,10.7,PIR-HTG-001,None,0.2,MARPOL Annex I,Normal,46.5,1.17,38.21,542.8,43.06,246.7,162.1,0.8,228.05,623.92,14.57,410.44,False,High water content in oil output
BATCH-PIR-2025-00114,REC-PIR-2025-00139,2025-02-04 14:53:14,2025-02-07 00:19:47.000000,PIR,OP-PIR-02,7.2,PIR-DEC-001,Gravity Separation,11.0,IMO 2020 Compliant,Scheduled,1857.7,1210.45,288.0,31398.4,80.14,10079.2,25534.58,79.6,30602.41,573309.06,1426.21,544132.86,True,
BATCH-PIR-2025-00115,REC-PIR-2025-00140,2025-02-04 15:44:25,2025-02-04 19:20:25.000000,PIR,OP-PIR-06,21.6,PIR-PLS-002,None,3.1,Fuel Blend Feedstock,Urgent,10.3,0.39,7.97,408.6,54.27,48.2,25.68,0.7,57.67,200.91,19.28,162.52,True,
BATCH-PIR-2025-00116,REC-PIR-2025-00141,2025-02-04 18:37:59,2025-02-05 17:32:55.000000,PIR,OP-PIR-09,17.3,PIR-DEC-002,Gravity Separation,21.8,IMO 2020 Compliant,Normal,50.2,2.48,38.54,631.9,54.42,214.2,452.79,1.8,541.56,1333.23,37.61,829.28,True,
BATCH-PIR-2025-00117,REC-PIR-2025-00142,2025-02-04 19:19:12,2025-02-05 10:31:22.285714,PIR,OP-PIR-03,10.7,PIR-DSC-003,Heating,5.8,MARPOL Annex I,Scheduled,329.1,86.5,153.56,5218.9,62.76,1845.9,3980.95,17.5,5311.41,40032.25,320.65,35041.49,True,
BATCH-PIR-2025-00118,REC-PIR-2025-00143,2025-02-05 01:40:09,2025-02-05 04:58:42.230769,PIR,OP-PIR-02,7.2,PIR-DAF-002,Heating,2.0,Recovered Oil Grade B,Scheduled,85.1,22.42,35.22,2685.4,55.52,619.8,839.85,1.8,1039.8,8493.85,195.06,7649.11,False,High water content in oil output
BATCH-PIR-2025-00119,REC-PIR-2025-00144,2025-02-05 02:07:18,2025-02-06 00:49:32.400000,PIR,OP-PIR-05,4.9,PIR-DSC-001,Gravity Separation,21.0,IMO 2020 Compliant,Scheduled,42.6,7.77,17.11,1745.4,32.5,303.2,180.45,2.0,312.48,4150.99,64.26,3902.77,True,
BATCH-PIR-2025-00120,REC-PIR-2025-00145,2025-02-05 02:57:16,2025-02-06 00:30:07.692308,PIR,OP-PIR-10,15.8,PIR-DAF-002,None,3.6,EU Waste Directive,Normal,1166.6,360.42,609.74,31443.7,71.97,6288.3,15506.31,26.5,17709.48,131107.85,1107.66,114506.03,False,Flash point below minimum
BATCH-PIR-2025-00121,REC-PIR-2025-00146,2025-02-05 05:19:54,2025-02-07 04:19:45.000000,PIR,OP-PIR-01,3.9,PIR-DEC-001,None,6.0,Recovered Oil Grade A,Normal,1639.9,1320.77,95.01,19825.5,87.32,7560.6,8864.94,52.7,13315.66,588156.34,656.59,575497.27,True,
BATCH-PIR-2025-00122,REC-PIR-2025-00147,2025-02-05 09:00:06,2025-02-05 16:37:31.500000,PIR,OP-PIR-08,9.1,PIR-GRV-001,Filtration,4.7,MARPOL Annex I,Normal,233.9,46.64,122.15,3808.7,48.98,1249.3,702.66,3.2,1071.31,19236.9,86.37,18251.96,True,
BATCH-PIR-2025-00123,REC-PIR-2025-00148,2025-02-05 09:08:32,2025-02-06 01:27:51.200000,PIR,OP-PIR-02,7.2,PIR-DEC-003,Gravity Separation,12.8,MARPOL Annex I,Scheduled,176.1,34.5,99.81,3722.9,60.68,1314.5,814.18,5.6,1253.56,14206.68,116.41,13069.53,False,High water content in oil output
