voyage_id,vessel_id,vessel_name,vessel_class,departure_port,departure_time,arrival_port,arrival_time,distance_nm,voyage_duration_hrs,sea_time_hrs,port_time_hrs,waiting_time_hrs,avg_speed_knots,fuel_consumed_mt,cargo_loaded_m3,cargo_discharged_m3,revenue_eur,fuel_cost_eur,port_charges_eur,total_voyage_cost_eur,voyage_margin_eur,weather_delays_hrs,mechanical_delays_hrs,collections_count,avg_collection_time_hrs
VOY-2023-01575,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2023-09-27 03:25:54.891103,ALG,2023-09-27 12:57:13.450149,15.0,9.5,2.0,5.0,0.9,7.4,0.5,312.7,307.1,7194.0,261.0,3026.0,3287.0,3906.0,1.6,0.0,6,0.8
VOY-2023-01576,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2023-09-29 02:47:52.921329,TAN,2023-09-29 12:33:31.353098,15.0,9.8,1.9,4.0,1.8,8.1,0.4,503.7,495.8,20000.0,220.0,1814.0,2034.0,17966.0,2.1,0.0,4,1.0
VOY-2023-01577,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2023-10-01 07:13:56.993627,GIB,2023-10-01 18:35:06.906726,20.0,11.4,2.6,5.0,2.8,7.8,0.5,450.8,437.2,13735.0,204.0,2188.0,2393.0,11343.0,1.0,0.0,4,1.2
VOY-2023-01578,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2023-10-03 10:09:33.602675,ALG,2023-10-03 17:36:47.172069,5.0,7.5,0.7,5.0,0.7,7.6,0.3,352.9,338.8,16190.0,158.0,5956.0,6115.0,10075.0,1.1,0.0,8,0.6
VOY-2023-01579,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2023-10-05 02:20:02.104347,TAN,2023-10-05 17:03:35.770324,15.0,14.7,1.9,6.0,1.7,7.8,0.5,395.0,389.7,12596.0,251.0,3923.0,4174.0,8422.0,5.1,0.0,4,1.5
VOY-2023-01580,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2023-10-06 05:36:03.479625,ALG,2023-10-06 17:48:47.932249,15.0,12.2,2.0,8.0,1.4,7.5,0.6,440.2,427.8,15436.0,243.0,3148.0,3391.0,12045.0,0.8,0.0,5,1.6
VOY-2023-01581,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2023-10-08 07:34:10.991750,MRS,2023-10-12 13:57:56.135562,750.0,102.4,90.3,7.0,4.6,8.3,13.1,518.0,494.1,10102.0,7638.0,2699.0,10337.0,-235.0,0.5,0.0,8,0.9
VOY-2023-01582,HEC-CS-006,HEC Calypso,Coastal Small,MRS,2023-10-14 02:31:00.664525,MLT,2023-10-17 17:15:12.389242,540.0,86.7,69.5,11.0,0.3,7.8,9.9,501.2,496.4,15542.0,5191.0,5051.0,10242.0,5300.0,5.9,0.0,7,1.6
VOY-2023-01583,HEC-CS-006,HEC Calypso,Coastal Small,MLT,2023-10-18 06:06:12.906515,MRS,2023-10-21 21:49:48.000154,540.0,87.7,68.5,6.0,12.8,7.9,9.1,413.3,405.7,12393.0,3853.0,2988.0,6842.0,5551.0,0.4,0.0,3,2.0
VOY-2023-01584,HEC-CS-006,HEC Calypso,Coastal Small,MRS,2023-10-23 07:42:08.572522,PIR,2023-10-29 00:09:53.888614,990.0,136.5,120.2,8.0,5.3,8.2,16.0,477.4,456.2,17372.0,6759.0,3897.0,10656.0,6716.0,3.0,0.0,4,2.0
VOY-2023-01585,HEC-CS-006,HEC Calypso,Coastal Small,PIR,2023-10-29 15:17:19.923410,GEN,2023-11-03 02:34:06.752210,760.0,107.3,98.2,5.0,3.6,7.7,12.9,402.3,383.0,17942.0,5754.0,2189.0,7943.0,9999.0,0.5,0.0,7,0.7
VOY-2023-01586,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2023-11-04 00:25:56.755669,PSD,2023-11-12 09:07:29.857082,1380.0,200.7,178.8,11.0,5.6,7.7,25.7,420.0,399.5,20000.0,10901.0,1498.0,12398.0,7602.0,5.3,0.0,3,3.7
VOY-2023-01587,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2023-11-13 19:26:25.473167,ALE,2023-11-15 09:24:26.435654,110.0,38.0,14.5,9.0,7.6,7.6,2.5,476.5,467.8,15563.0,1074.0,2851.0,3925.0,11638.0,6.9,0.0,6,1.5
VOY-2023-01588,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2023-11-15 23:08:52.379926,PSD,2023-11-17 06:49:52.514798,110.0,31.7,13.1,7.0,9.7,8.4,2.2,396.6,377.6,12493.0,1107.0,1850.0,2958.0,9536.0,1.9,0.0,4,1.8
VOY-2023-01589,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2023-11-18 14:55:28.352873,GIB,2023-11-29 10:09:26.562027,1960.0,259.2,249.6,8.0,1.3,7.9,35.1,453.8,451.8,14460.0,15085.0,817.0,15903.0,-1443.0,0.3,0.0,3,2.7
VOY-2023-01590,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2023-11-30 17:45:50.156044,ALG,2023-12-01 11:18:20.236567,5.0,17.5,0.6,10.0,5.9,7.8,0.5,321.2,317.5,6475.0,262.0,4474.0,4735.0,1740.0,1.0,0.0,7,1.4
VOY-2023-01591,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2023-12-02 12:19:57.882008,GEN,2023-12-07 20:41:17.947384,900.0,128.4,117.6,8.0,0.7,7.7,16.3,489.8,476.7,11530.0,9424.0,3493.0,12918.0,-1388.0,2.1,0.0,6,1.3
VOY-2023-01592,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2023-12-09 15:21:05.215579,GIB,2023-12-14 22:40:36.687105,870.0,127.3,106.7,9.0,9.6,8.2,14.4,384.1,379.7,8732.0,5777.0,5516.0,11292.0,-2561.0,2.0,0.0,6,1.5
VOY-2023-01593,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2023-12-16 05:01:40.273853,GEN,2023-12-21 13:58:57.475072,870.0,129.0,108.2,5.0,14.5,8.0,14.7,398.9,385.0,11637.0,7753.0,1427.0,9180.0,2457.0,1.3,0.0,3,1.7
VOY-2023-01594,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2023-12-22 23:31:44.857157,MLT,2023-12-26 10:42:39.570528,520.0,83.2,69.5,6.0,5.4,7.5,9.8,294.9,282.7,5781.0,4926.0,2217.0,7143.0,-1362.0,2.3,0.0,3,2.0
VOY-2023-01595,HEC-CS-006,HEC Calypso,Coastal Small,MLT,2023-12-27 18:43:24.840287,IST,2024-01-01 22:06:37.349386,820.0,123.4,101.4,7.0,13.3,8.1,14.0,294.9,291.0,4517.0,5706.0,6333.0,12040.0,-7523.0,1.7,0.0,7,1.0
VOY-2024-01596,HEC-CS-006,HEC Calypso,Coastal Small,IST,2024-01-03 17:00:18.289532,PIR,2024-01-07 07:30:12.818966,340.0,86.5,41.5,8.0,35.6,8.2,6.2,325.0,320.9,15518.0,2801.0,3680.0,6481.0,9036.0,1.4,0.0,4,2.0
VOY-2024-01597,HEC-CS-006,HEC Calypso,Coastal Small,PIR,2024-01-08 07:05:31.979431,LIM,2024-01-11 09:38:33.329551,520.0,74.6,61.7,10.0,2.7,8.4,9.6,337.5,324.7,11385.0,4859.0,1396.0,6255.0,5130.0,0.2,0.0,3,3.3
VOY-2024-01598,HEC-CS-006,HEC Calypso,Coastal Small,LIM,2024-01-11 17:28:40.013344,GEN,2024-01-19 20:09:24.103428,1280.0,194.7,167.8,7.0,1.9,7.6,24.0,302.7,290.4,9001.0,10215.0,979.0,11194.0,-2193.0,18.0,0.0,3,2.3
VOY-2024-01599,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2024-01-20 13:51:48.677389,GIB,2024-01-25 09:34:17.516992,870.0,115.7,104.6,4.0,4.0,8.3,13.4,406.3,403.9,16802.0,5101.0,3962.0,9063.0,7739.0,3.1,0.0,6,0.7
VOY-2024-01600,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-01-26 16:36:39.016305,ALG,2024-01-26 21:34:05.823945,5.0,5.0,0.7,4.0,0.2,7.6,0.3,461.7,443.3,10686.0,105.0,2682.0,2786.0,7900.0,0.1,0.0,4,1.0
VOY-2024-01601,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-01-27 13:39:19.262493,GIB,2024-01-28 02:57:39.843481,5.0,13.3,0.6,4.0,0.1,8.3,0.3,455.9,433.9,10368.0,138.0,2560.0,2698.0,7671.0,6.2,2.4,6,0.7
VOY-2024-01602,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-01-29 03:26:53.980760,LIM,2024-02-08 12:51:47.728274,1760.0,249.4,229.4,10.0,7.8,7.7,30.7,471.3,471.2,8618.0,17806.0,3899.0,21706.0,-13088.0,2.2,0.0,6,1.7
VOY-2024-01603,HEC-CS-006,HEC Calypso,Coastal Small,LIM,2024-02-09 16:18:08.266740,TAN,2024-02-21 09:30:57.743216,2220.0,281.2,273.8,5.0,0.3,8.1,35.3,472.8,463.5,20000.0,20773.0,1655.0,22427.0,-2427.0,2.1,0.0,4,1.2
VOY-2024-01604,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-02-22 10:48:02.725671,ALE,2024-03-05 21:00:47.149641,2340.0,298.2,287.4,5.0,5.6,8.1,38.3,509.0,498.8,18930.0,18507.0,3656.0,22163.0,-3233.0,0.2,0.0,4,1.2
VOY-2024-01605,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-03-07 03:08:29.083918,PSD,2024-03-08 14:31:16.362301,110.0,35.4,13.5,9.0,8.7,8.2,2.1,328.8,317.5,11781.0,928.0,2212.0,3140.0,8641.0,3.8,0.4,3,3.0
VOY-2024-01606,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2024-03-09 08:49:35.328962,ALE,2024-03-11 07:54:17.780389,110.0,47.1,13.1,10.0,12.1,8.4,2.3,394.9,382.6,17981.0,907.0,5674.0,6581.0,11400.0,11.9,0.0,7,1.4
VOY-2024-01607,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-03-12 19:50:58.261528,GIB,2024-03-24 02:23:46.466883,1880.0,270.5,254.1,10.0,0.6,7.4,35.6,295.8,288.8,12553.0,15349.0,2265.0,17614.0,-5060.0,5.8,0.0,4,2.5
VOY-2024-01608,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-03-25 05:07:44.237398,ALG,2024-03-26 09:45:29.026744,5.0,28.6,0.6,5.0,12.3,7.9,0.3,357.9,348.4,12516.0,162.0,3657.0,3819.0,8697.0,0.9,9.8,8,0.6
VOY-2024-01609,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-03-28 07:51:30.647607,TAN,2024-03-28 21:50:12.661488,15.0,14.0,1.9,9.0,0.4,8.0,0.6,354.5,350.9,5509.0,353.0,4831.0,5184.0,325.0,2.7,0.0,7,1.3
VOY-2024-01610,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-03-30 15:29:46.987731,ALG,2024-03-31 04:02:50.023617,15.0,12.6,2.0,5.0,5.4,7.7,0.5,307.9,293.4,7296.0,238.0,2712.0,2950.0,4346.0,0.2,0.0,7,0.7
VOY-2024-01611,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-03-31 20:35:35.133658,TAN,2024-04-01 07:57:11.457756,15.0,11.4,1.8,4.0,5.5,8.5,0.4,392.5,380.9,9981.0,228.0,5485.0,5713.0,4268.0,0.1,0.0,7,0.6
VOY-2024-01612,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-04-02 20:10:20.787125,ALG,2024-04-03 12:48:02.749907,15.0,16.6,1.8,11.0,3.2,8.2,0.7,319.6,314.4,14172.0,363.0,4466.0,4829.0,9343.0,0.6,0.0,8,1.4
VOY-2024-01613,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-04-04 01:32:57.719101,TAN,2024-04-04 09:42:00.742068,15.0,8.2,1.8,4.0,2.4,8.6,0.4,341.0,336.5,8335.0,149.0,2666.0,2815.0,5519.0,0.0,0.0,4,1.0
VOY-2024-01614,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-04-05 11:10:46.859714,GIB,2024-04-05 21:45:20.830622,20.0,10.6,2.5,6.0,0.1,8.1,0.5,416.0,399.3,10856.0,284.0,6169.0,6452.0,4404.0,2.0,0.0,8,0.8
VOY-2024-01615,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-04-06 10:49:52.981202,GEN,2024-04-11 17:43:39.878134,870.0,126.9,117.0,8.0,1.0,7.4,16.3,415.1,409.5,10581.0,6480.0,1742.0,8222.0,2359.0,0.9,0.0,3,2.7
VOY-2024-01616,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2024-04-12 14:28:05.057751,MRS,2024-04-14 04:24:38.405512,180.0,37.9,22.0,11.0,4.8,8.2,3.3,445.0,427.4,9453.0,1682.0,4885.0,6567.0,2885.0,0.1,0.0,6,1.8
VOY-2024-01617,HEC-CS-006,HEC Calypso,Coastal Small,MRS,2024-04-16 03:37:59.077438,PIR,2024-04-22 01:17:57.010496,990.0,141.7,133.6,5.0,1.4,7.4,18.4,458.7,440.0,20000.0,9342.0,1705.0,11047.0,8953.0,1.7,0.0,3,1.7
VOY-2024-01618,HEC-CS-006,HEC Calypso,Coastal Small,PIR,2024-04-23 03:46:52.960716,GEN,2024-04-27 18:52:51.689876,760.0,111.1,97.0,8.0,3.7,7.8,14.1,351.4,336.0,9314.0,5706.0,6442.0,12148.0,-2834.0,2.4,0.0,8,1.0
VOY-2024-01619,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2024-04-28 13:55:59.220803,ALE,2024-05-06 14:46:09.561614,1320.0,192.8,178.2,7.0,3.6,7.4,23.5,483.0,482.2,20000.0,13591.0,3812.0,17403.0,2597.0,4.0,0.0,8,0.9
VOY-2024-01620,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-05-07 11:17:43.652554,PSD,2024-05-08 14:35:00.452506,110.0,27.3,14.3,10.0,2.4,7.7,2.5,494.0,483.4,20000.0,1386.0,4143.0,5529.0,14471.0,0.6,0.0,8,1.2
VOY-2024-01621,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2024-05-09 18:22:31.861997,ALE,2024-05-10 16:26:33.089412,110.0,22.1,13.2,7.0,0.0,8.4,2.2,429.9,429.1,17187.0,1309.0,3364.0,4672.0,12515.0,1.9,0.0,5,1.4
VOY-2024-01622,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-05-11 07:37:44.594091,PSD,2024-05-12 11:06:25.742959,110.0,27.5,14.0,8.0,3.2,7.9,2.3,500.8,485.7,16174.0,1148.0,6213.0,7360.0,8814.0,2.3,0.0,7,1.1
VOY-2024-01623,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2024-05-13 14:34:11.318391,BCN,2024-05-24 19:14:59.105983,1930.0,268.7,257.6,4.0,2.6,7.5,35.6,471.6,461.9,13349.0,17050.0,1365.0,18415.0,-5066.0,4.5,0.0,3,1.3
VOY-2024-01624,HEC-CS-006,HEC Calypso,Coastal Small,BCN,2024-05-25 09:09:28.441256,GIB,2024-05-28 21:34:10.676323,540.0,84.4,71.2,11.0,0.5,7.6,10.4,314.2,305.8,7868.0,5598.0,5100.0,10698.0,-2830.0,1.7,0.0,8,1.4
VOY-2024-01625,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-05-30 20:01:08.196457,TAN,2024-05-31 12:48:03.575614,20.0,16.8,2.5,11.0,2.4,8.1,0.7,392.3,376.1,8083.0,361.0,2160.0,2522.0,5561.0,0.9,0.0,4,2.8
VOY-2024-01626,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-06-01 17:41:37.565196,ALG,2024-06-02 06:12:40.888870,15.0,12.5,1.9,9.0,0.8,7.8,0.6,413.2,401.4,9662.0,318.0,3025.0,3343.0,6319.0,0.8,0.0,3,3.0
VOY-2024-01627,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-06-03 07:51:53.469442,PIR,2024-06-10 14:10:31.940029,1330.0,174.3,160.5,7.0,5.8,8.3,21.2,433.8,414.2,19222.0,11094.0,3478.0,14573.0,4650.0,1.0,0.0,5,1.4
VOY-2024-01628,HEC-CS-006,HEC Calypso,Coastal Small,PIR,2024-06-11 10:23:00.489973,IST,2024-06-13 16:16:36.361844,340.0,53.9,39.9,10.0,3.5,8.5,5.6,451.4,446.1,17864.0,2552.0,5522.0,8074.0,9790.0,0.5,0.0,6,1.7
VOY-2024-01629,HEC-CS-006,HEC Calypso,Coastal Small,IST,2024-06-15 02:11:04.993309,ALE,2024-06-20 19:38:10.319267,940.0,137.5,114.2,11.0,9.3,8.2,16.0,505.7,495.7,11584.0,7493.0,4186.0,11679.0,-95.0,3.0,0.0,5,2.2
VOY-2024-01630,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-06-22 13:25:48.061648,MLT,2024-06-27 06:30:49.430028,870.0,113.1,101.8,10.0,1.0,8.5,13.4,332.6,327.1,15921.0,7184.0,1147.0,8331.0,7589.0,0.3,0.0,3,3.3
VOY-2024-01631,HEC-CS-006,HEC Calypso,Coastal Small,MLT,2024-06-29 00:58:56.165608,GIB,2024-07-05 05:42:44.318456,1060.0,148.7,140.5,7.0,0.7,7.5,19.4,342.6,333.3,6073.0,7227.0,2523.0,9750.0,-3678.0,0.5,0.0,8,0.9
VOY-2024-01632,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-07-06 15:28:43.645484,ALG,2024-07-07 15:26:35.858591,5.0,24.0,0.7,11.0,1.7,7.5,0.5,313.0,311.4,11903.0,201.0,5686.0,5887.0,6016.0,3.4,7.2,8,1.4
VOY-2024-01633,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-07-09 09:25:13.965584,TAN,2024-07-10 05:34:39.649213,15.0,20.2,1.9,7.0,4.6,8.1,0.5,476.2,469.4,14109.0,323.0,2682.0,3005.0,11104.0,0.1,6.6,5,1.4
VOY-2024-01634,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-07-11 04:27:27.537291,GIB,2024-07-12 00:18:27.941706,20.0,19.9,2.5,8.0,5.3,8.2,0.7,503.8,488.0,10705.0,266.0,1244.0,1510.0,9195.0,4.1,0.0,4,2.0
VOY-2024-01635,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-07-13 23:00:00.027968,ALG,2024-07-14 17:47:05.030882,5.0,18.8,0.6,4.0,7.7,8.6,0.3,389.9,374.7,12128.0,141.0,3142.0,3283.0,8846.0,6.5,0.0,6,0.7
VOY-2024-01636,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-07-15 22:31:11.940039,GIB,2024-07-16 11:06:23.172070,5.0,12.6,0.6,9.0,3.0,8.5,0.5,418.8,418.0,9112.0,206.0,5922.0,6128.0,2984.0,0.0,0.0,7,1.3
VOY-2024-01637,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-07-18 00:16:38.494701,ALG,2024-07-18 10:13:13.581563,5.0,9.9,0.6,8.0,1.0,7.8,0.4,389.6,376.3,6553.0,206.0,2984.0,3189.0,3364.0,0.3,0.0,7,1.1
VOY-2024-01638,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-07-18 21:07:17.303800,PSD,2024-07-29 15:24:05.233835,1960.0,258.3,244.6,9.0,3.4,8.0,31.7,315.8,310.1,7485.0,13580.0,2981.0,16561.0,-9076.0,1.3,0.0,7,1.3
VOY-2024-01639,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2024-07-30 11:14:44.171311,IST,2024-08-05 05:35:40.290546,1000.0,138.3,117.5,10.0,3.9,8.5,17.6,293.8,284.1,9012.0,7696.0,3382.0,11078.0,-2066.0,6.9,0.0,6,1.7
VOY-2024-01640,HEC-CS-006,HEC Calypso,Coastal Small,IST,2024-08-05 16:23:57.013459,TAN,2024-08-18 00:52:05.168603,2420.0,296.5,284.9,7.0,3.5,8.5,37.2,493.6,473.8,20000.0,17208.0,1510.0,18718.0,1282.0,1.1,0.0,3,2.3
VOY-2024-01641,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-08-19 11:37:44.972489,GIB,2024-08-20 02:16:04.880002,20.0,14.6,2.4,4.0,7.3,8.2,0.5,372.5,360.6,12640.0,228.0,2053.0,2281.0,10359.0,0.9,0.0,4,1.0
VOY-2024-01642,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-08-21 22:02:08.829085,ALG,2024-08-22 07:42:25.263387,5.0,9.7,0.7,8.0,0.8,7.4,0.4,456.5,451.8,8913.0,155.0,5243.0,5398.0,3515.0,0.2,0.0,7,1.1
VOY-2024-01643,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-08-23 23:53:18.321717,GIB,2024-08-24 12:00:19.008846,5.0,12.1,0.6,9.0,0.6,8.1,0.5,296.7,295.4,11112.0,170.0,2941.0,3110.0,8002.0,1.9,0.0,5,1.8
VOY-2024-01644,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2024-08-26 03:29:16.848195,ALE,2024-09-05 04:25:57.425259,1880.0,240.9,231.0,5.0,3.5,8.1,33.4,339.5,330.8,5546.0,15027.0,1606.0,16634.0,-11088.0,1.4,0.0,4,1.2
VOY-2024-01645,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-09-07 01:16:22.136203,IST,2024-09-12 13:54:47.245554,940.0,132.6,122.2,6.0,3.7,7.7,17.1,297.9,286.0,14741.0,7532.0,1216.0,8748.0,5994.0,0.7,0.0,4,1.5
VOY-2024-01646,HEC-CS-006,HEC Calypso,Coastal Small,IST,2024-09-13 02:15:26.259392,TAN,2024-09-26 21:21:57.772806,2420.0,331.1,311.2,8.0,9.2,7.8,44.2,499.6,477.6,9174.0,22731.0,4049.0,26781.0,-17607.0,2.7,0.0,7,1.1
VOY-2024-01647,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-09-27 18:42:41.335989,BCN,2024-10-01 03:33:40.986200,520.0,80.8,69.6,5.0,1.8,7.5,10.6,478.5,470.6,10720.0,5680.0,2401.0,8081.0,2638.0,4.4,0.0,3,1.7
VOY-2024-01648,HEC-CS-006,HEC Calypso,Coastal Small,BCN,2024-10-02 08:51:15.664299,MRS,2024-10-04 23:58:28.339785,340.0,63.1,45.9,8.0,0.7,7.4,6.7,400.4,385.6,13360.0,2567.0,1026.0,3593.0,9767.0,8.5,0.0,3,2.7
VOY-2024-01649,HEC-CS-006,HEC Calypso,Coastal Small,MRS,2024-10-06 18:39:15.111189,LIM,2024-10-16 01:01:15.896471,1520.0,222.4,198.0,11.0,12.7,7.7,27.5,391.8,377.9,15087.0,13722.0,2655.0,16377.0,-1290.0,0.7,0.0,6,1.8
VOY-2024-01650,HEC-CS-006,HEC Calypso,Coastal Small,LIM,2024-10-17 07:06:32.927226,ALE,2024-10-20 07:27:32.024557,480.0,72.3,63.5,4.0,3.8,7.6,9.1,356.6,351.9,6667.0,4561.0,3717.0,8278.0,-1612.0,1.0,0.0,6,0.7
VOY-2024-01651,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2024-10-21 07:43:13.330262,PIR,2024-10-24 13:58:23.153075,520.0,78.3,68.8,6.0,2.0,7.6,10.1,365.0,353.3,16753.0,5662.0,3316.0,8978.0,7776.0,1.5,0.0,5,1.2
VOY-2024-01652,HEC-CS-006,HEC Calypso,Coastal Small,PIR,2024-10-26 08:56:12.517284,ALG,2024-11-03 11:03:33.122692,1330.0,194.1,163.4,6.0,19.5,8.1,23.6,336.2,333.5,7830.0,9166.0,6265.0,15430.0,-7600.0,5.2,0.0,8,0.8
VOY-2024-01653,HEC-CS-006,HEC Calypso,Coastal Small,ALG,2024-11-04 06:13:41.242943,LIM,2024-11-14 17:32:09.315182,1780.0,251.3,240.0,10.0,0.6,7.4,31.5,382.3,372.4,12099.0,12147.0,1910.0,14057.0,-1957.0,0.7,0.0,6,1.7
VOY-2024-01654,HEC-CS-006,HEC Calypso,Coastal Small,LIM,2024-11-15 01:19:06.081730,GEN,2024-11-22 08:15:56.575729,1280.0,174.9,159.9,10.0,4.3,8.0,21.3,383.7,371.3,7205.0,9899.0,3035.0,12933.0,-5728.0,0.7,0.0,6,1.7
VOY-2024-01655,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2024-11-22 23:55:46.876144,MLT,2024-11-26 03:30:15.401843,520.0,75.6,66.5,6.0,0.2,7.8,9.3,393.2,374.5,18369.0,4780.0,3537.0,8316.0,10052.0,2.9,0.0,4,1.5
VOY-2024-01656,HEC-CS-006,HEC Calypso,Coastal Small,MLT,2024-11-27 14:29:54.114825,MRS,2024-12-01 06:57:46.134733,540.0,88.5,63.7,9.0,15.2,8.5,9.4,462.5,461.4,15372.0,4361.0,3132.0,7493.0,7879.0,0.6,0.0,7,1.3
VOY-2024-01657,HEC-CS-006,HEC Calypso,Coastal Small,MRS,2024-12-01 16:09:08.919084,IST,2024-12-09 08:01:05.595837,1360.0,183.9,171.3,11.0,0.5,7.9,23.0,348.6,342.6,5483.0,11717.0,1387.0,13104.0,-7622.0,1.1,0.0,4,2.8
VOY-2024-01658,HEC-CS-006,HEC Calypso,Coastal Small,IST,2024-12-10 02:06:24.850054,TAN,2024-12-23 06:49:41.054256,2420.0,316.7,309.3,6.0,1.0,7.8,44.7,455.4,446.9,7580.0,23127.0,2047.0,25174.0,-17594.0,0.4,0.0,5,1.2
VOY-2024-01659,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2024-12-25 04:58:00.205629,ALE,2025-01-06 23:38:01.571938,2340.0,306.7,290.3,9.0,2.9,8.1,41.1,485.9,463.9,7733.0,17473.0,2267.0,19740.0,-12007.0,4.5,0.0,7,1.3
VOY-2025-01660,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2025-01-07 07:34:51.357963,PSD,2025-01-08 17:44:03.673550,110.0,34.2,14.5,9.0,8.9,7.6,2.2,305.9,297.1,13245.0,848.0,2844.0,3691.0,9554.0,1.8,0.0,6,1.5
VOY-2025-01661,HEC-CS-006,HEC Calypso,Coastal Small,PSD,2025-01-09 12:26:48.191620,ALE,2025-01-11 01:32:16.853496,110.0,37.1,13.3,4.0,17.3,8.3,2.0,518.7,503.7,10537.0,810.0,2218.0,3029.0,7508.0,2.5,0.0,6,0.7
VOY-2025-01662,HEC-CS-006,HEC Calypso,Coastal Small,ALE,2025-01-12 08:48:07.738465,IST,2025-01-18 01:52:59.976368,940.0,137.1,126.7,5.0,0.7,7.4,18.6,355.3,341.9,6749.0,11143.0,2282.0,13425.0,-6677.0,2.1,2.6,5,1.0
VOY-2025-01663,HEC-CS-006,HEC Calypso,Coastal Small,IST,2025-01-19 15:32:57.910411,GEN,2025-01-26 15:35:53.661689,1100.0,168.0,140.7,11.0,15.5,7.8,18.5,343.7,328.4,16257.0,9491.0,6559.0,16050.0,207.0,0.8,0.0,8,1.4
VOY-2025-01664,HEC-CS-006,HEC Calypso,Coastal Small,GEN,2025-01-27 12:12:53.614256,GIB,2025-02-01 22:25:57.514907,870.0,130.2,109.5,7.0,7.7,7.9,15.3,340.4,330.7,12107.0,8956.0,3159.0,12115.0,-8.0,4.0,2.0,5,1.4
VOY-2025-01665,HEC-CS-006,HEC Calypso,Coastal Small,GIB,2025-02-03 20:21:11.623699,TAN,2025-02-05 04:10:57.733940,20.0,31.8,2.6,10.0,19.2,7.6,0.7,401.5,385.9,6539.0,333.0,4552.0,4886.0,1653.0,0.0,0.0,6,1.7
VOY-2025-01666,HEC-CS-006,HEC Calypso,Coastal Small,TAN,2025-02-06 06:40:26.844357,ALG,2025-02-07 06:50:26.796172,15.0,24.2,1.8,11.0,10.3,8.5,0.7,421.9,410.5,14468.0,322.0,4067.0,4389.0,10079.0,1.1,0.0,6,1.8
